iter	RMSE
1681	132.7531452
1682	132.6943776
1683	132.6595985
1684	132.5465499
1685	132.5193559
1686	132.378694
1687	132.2725503
1688	132.1687139
1689	132.0158074
1690	131.9547421
1691	131.8668225
1692	131.8032633
1693	131.6576139
1694	131.6236563
1695	131.5318913
1696	131.4989051
1697	131.4682867
1698	131.414072
1699	131.3300137
1700	131.2386909
1701	131.1579024
1702	131.0171243
1703	130.8665138
1704	130.7901752
1705	130.650813
1706	130.5633227
1707	130.4100594
1708	130.2752917
1709	130.2041129
1710	130.1398273
1711	130.1054408
1712	129.9604662
1713	129.8827078
1714	129.8227923
1715	129.7386387
1716	129.6191491
1717	129.5564505
1718	129.5189871
1719	129.4219449
1720	129.3949585
1721	129.3304962
1722	129.2485592
1723	129.2139214
1724	129.1671423
1725	129.0946034
1726	129.0703197
1727	129.0330565
1728	129.011067
1729	128.9264444
1730	128.8413245
1731	128.8136867
1732	128.6732035
1733	128.5814503
1734	128.4653522
1735	128.3374658
1736	128.2211711
1737	128.1515926
1738	128.1304759
1739	128.0224295
1740	127.9288435
1741	127.8640909
1742	127.8145716
1743	127.7206254
1744	127.678704
1745	127.5922354
1746	127.5539421
1747	127.4988194
1748	127.3634422
1749	127.3310449
1750	127.2459082
1751	127.1475031
1752	127.0875311
1753	127.0013572
1754	126.8668971
1755	126.6999778
1756	126.5750304
1757	126.530338
1758	126.387711
1759	126.2895887
1760	126.1861477
1761	126.1526476
1762	126.1023826
1763	126.0230557
1764	125.967046
1765	125.9341187
1766	125.8313501
1767	125.7815781
1768	125.7252453
1769	125.6335414
1770	125.5862004
1771	125.5015741
1772	125.4590955
1773	125.4163436
1774	125.3351687
1775	125.247316
1776	125.1813046
1777	125.1213903
1778	125.1023864
1779	124.916508
1780	124.8399794
1781	124.8243076
1782	124.8069926
1783	124.6731827
1784	124.6568381
1785	124.5790484
1786	124.5402617
1787	124.497645
1788	124.4410558
1789	124.367056
1790	124.3483526
1791	124.3243634
1792	124.2713931
1793	124.2310775
1794	124.1967963
1795	124.1235352
1796	124.0684436
1797	123.9973842
1798	123.9379823
1799	123.8926692
1800	123.8390845
1801	123.7537985
1802	123.6522888
1803	123.6024403
1804	123.5808115
1805	123.4640323
1806	123.3945721
1807	123.357558
1808	123.303259
1809	123.2074003
1810	123.0665836
1811	123.0220376
1812	122.9146735
1813	122.8334726
1814	122.7919982
1815	122.7298579
1816	122.7180753
1817	122.6151853
1818	122.5603665
1819	122.5208343
1820	122.4708277
1821	122.441205
1822	122.3554871
1823	122.2510589
1824	122.1742149
1825	122.0286096
1826	121.9814644
1827	121.8927861
1828	121.8631922
1829	121.7826644
1830	121.7698493
1831	121.6798839
1832	121.5923512
1833	121.5185407
1834	121.423419
1835	121.3201781
1836	121.2082236
1837	121.1363431
1838	121.1011415
1839	121.0604745
1840	120.9718073
1841	120.9036973
1842	120.8406747
1843	120.769659
1844	120.7138345
1845	120.6677537
1846	120.6192441
1847	120.4851159
1848	120.3549614
1849	120.2967404
1850	120.198812
1851	120.1477666
1852	120.1093873
1853	120.0283863
1854	119.9281883
1855	119.8120162
1856	119.7620013
1857	119.6786785
1858	119.6694845
1859	119.6184956
1860	119.5412461
1861	119.477477
1862	119.4352942
1863	119.3879512
1864	119.3173904
1865	119.266865
1866	119.2107648
1867	119.1503274
1868	119.1212021
1869	118.9815193
1870	118.9176931
1871	118.8644043
1872	118.7616282
1873	118.714161
1874	118.6698382
1875	118.6577363
1876	118.6212476
1877	118.5627722
1878	118.4862411
1879	118.4181505
1880	118.3855147
1881	118.2683702
1882	118.1987734
1883	118.1307453
1884	118.0751146
1885	118.0516939
1886	118.0031671
1887	117.919871
1888	117.8342732
1889	117.721825
1890	117.668927
1891	117.6672316
1892	117.6384559
1893	117.5465484
1894	117.4681155
1895	117.3914946
1896	117.3107303
1897	117.2435465
1898	117.2268895
1899	117.1664884
1900	117.1295469
1901	117.0737192
1902	116.9564075
1903	116.8428145
1904	116.7613441
1905	116.6984766
1906	116.6573749
1907	116.5946835
1908	116.5559025
1909	116.5312719
1910	116.5117552
1911	116.4216806
1912	116.2898399
1913	116.2113974
1914	116.2042988
1915	116.1683578
1916	116.0764105
1917	116.025359
1918	115.8991078
1919	115.8122615
1920	115.7661743
1921	115.7416541
1922	115.6609266
1923	115.5188099
1924	115.5030206
1925	115.4983082
1926	115.4056782
1927	115.2750968
1928	115.2416804
1929	115.1609446
1930	115.0481141
1931	114.9892789
1932	114.8841279
1933	114.8707259
1934	114.8088646
1935	114.7702259
1936	114.6798291
1937	114.6262451
1938	114.5419591
1939	114.4952268
1940	114.4544844
1941	114.3696376
1942	114.3475398
1943	114.2878014
1944	114.2490255
1945	114.1585958
1946	114.1344551
1947	114.049252
1948	113.9753602
1949	113.9262018
1950	113.8755271
1951	113.7748278
1952	113.6855256
1953	113.6494472
1954	113.5862209
1955	113.5006869
1956	113.4659981
1957	113.3280697
1958	113.2805528
1959	113.2092579
1960	113.1057318
1961	113.0527182
1962	112.9547234
1963	112.924972
1964	112.8886249
1965	112.8564505
1966	112.6985002
1967	112.67812
1968	112.6704344
1969	112.6346384
1970	112.5325199
1971	112.5223799
1972	112.4522302
1973	112.3836616
1974	112.3586506
1975	112.3507753
1976	112.3057714
1977	112.2424128
1978	112.1034151
1979	112.0851486
1980	111.9648544
1981	111.9291576
1982	111.9079709
1983	111.8305286
1984	111.6899239
1985	111.6743782
1986	111.5880403
1987	111.5190078
1988	111.4794398
1989	111.4136717
1990	111.291665
1991	111.2339066
1992	111.163637
1993	111.0658305
1994	110.9847461
1995	110.8816432
1996	110.7322554
1997	110.7065851
1998	110.6187556
1999	110.4498827
2000	110.4177068
2001	110.3245318
2002	110.1986046
2003	110.1290747
2004	110.0638131
2005	109.9855499
2006	109.9523445
2007	109.8613664
2008	109.8254681
2009	109.7503771
2010	109.7121967
2011	109.6386104
2012	109.5929184
2013	109.4850645
2014	109.4634468
2015	109.4053094
2016	109.3563265
2017	109.3273349
2018	109.283444
2019	109.1761543
2020	109.1189002
2021	109.044773
2022	108.9669594
2023	108.8748627
2024	108.843883
2025	108.8025279
2026	108.7525996
2027	108.6725734
2028	108.6392665
2029	108.5477458
2030	108.4797961
2031	108.4341995
2032	108.3600575
2033	108.2956771
2034	108.2662766
2035	108.1666748
2036	108.1541469
2037	108.0953779
2038	108.004058
2039	107.9091269
2040	107.8819211
2041	107.8072531
2042	107.7432555
2043	107.7173789
2044	107.6793479
2045	107.6278286
2046	107.526224
2047	107.5038478
2048	107.4372923
2049	107.3321505
2050	107.26944
2051	107.2158889
2052	107.173619
2053	107.1139824
2054	107.092375
2055	107.0123875
2056	106.9305448
2057	106.8736597
2058	106.8289962
2059	106.8221838
2060	106.7480229
2061	106.7055478
2062	106.6389445
2063	106.5853298
2064	106.5746664
2065	106.5118253
2066	106.4146534
2067	106.3841992
2068	106.2968098
2069	106.2607088
2070	106.2552602
2071	106.2177624
2072	106.2039739
2073	106.1921174
2074	106.1649862
2075	106.1273259
2076	106.0688529
2077	105.9525844
2078	105.9339775
2079	105.8614096
2080	105.8371093
2081	105.7885354
2082	105.7308292
2083	105.6446569
2084	105.5401393
2085	105.5179254
2086	105.4835521
2087	105.4384328
2088	105.3960895
2089	105.3037575
2090	105.2788238
2091	105.2728485
2092	105.1637094
2093	105.1004071
2094	105.0094992
2095	104.9683359
2096	104.919355
2097	104.8321967
2098	104.8113361
2099	104.8028123
2100	104.7269851
2101	104.6971121
2102	104.643146
2103	104.6315002
2104	104.5812994
2105	104.5112966
2106	104.4303857
2107	104.4199653
2108	104.3857075
2109	104.3805767
2110	104.3645279
2111	104.3103695
2112	104.2653493
2113	104.2131351
2114	104.1718547
2115	104.1120765
2116	103.9951459
2117	103.9656871
2118	103.9369987
2119	103.9252939
2120	103.821214
2121	103.7760351
2122	103.7339057
2123	103.7138753
2124	103.7023899
2125	103.6792702
2126	103.660345
2127	103.6415255
2128	103.5829539
2129	103.5617176
2130	103.4969024
2131	103.4512762
2132	103.4175454
2133	103.3424062
2134	103.2937686
2135	103.1980283
2136	103.1341861
2137	103.0336939
2138	102.9697517
2139	102.9234688
2140	102.8492121
2141	102.8124982
2142	102.7121378
2143	102.6939124
2144	102.6411547
2145	102.5773863
2146	102.5314664
2147	102.4906218
2148	102.4333217
2149	102.4170985
2150	102.390097
2151	102.3569846
2152	102.3415629
2153	102.3287109
2154	102.2672367
2155	102.2559829
2156	102.1703763
2157	102.1492984
2158	102.0864729
2159	102.0106635
2160	101.9367731
2161	101.8511276
2162	101.8346962
2163	101.7577939
2164	101.6956795
2165	101.6846634
2166	101.6512387
2167	101.5852593
2168	101.5192251
2169	101.4531058
2170	101.4330988
2171	101.4017504
2172	101.31929
2173	101.187604
2174	101.1626854
2175	101.0651718
2176	101.0338349
2177	100.9856784
2178	100.9221817
2179	100.8715559
2180	100.8465189
2181	100.8216466
2182	100.727638
2183	100.6429359
2184	100.5935446
2185	100.5295425
2186	100.5262463
2187	100.4270209
2188	100.3596604
2189	100.2984197
2190	100.2822157
2191	100.2616729
2192	100.1784483
2193	100.1445434
2194	100.0991633
2195	100.069873
2196	99.96680186
2197	99.92169708
2198	99.81046873
2199	99.78850948
2200	99.73990879
2201	99.67682679
2202	99.62313582
2203	99.54768144
2204	99.47995198
2205	99.45819065
2206	99.41603441
2207	99.38659713
2208	99.27923017
2209	99.23344175
2210	99.17723574
2211	99.16001201
2212	99.15107466
2213	99.10936683
2214	99.08710637
2215	99.06752972
2216	99.02018286
2217	98.98565615
2218	98.91416812
2219	98.85572536
2220	98.75316115
2221	98.72436453
2222	98.69285871
2223	98.5874532
2224	98.5629556
2225	98.50609469
2226	98.47780607
2227	98.41185605
2228	98.30641723
2229	98.20185689
2230	98.15502981
2231	98.1290351
2232	98.06826282
2233	98.00059466
2234	97.97563658
2235	97.88690471
2236	97.84239948
2237	97.8158085
2238	97.75608745
2239	97.70727645
2240	97.64693191
2241	97.61635021
2242	97.56144995
2243	97.49581759
2244	97.47149094
2245	97.43238017
2246	97.40282405
2247	97.38231486
2248	97.27573166
2249	97.21144492
2250	97.15198851
2251	97.13382675
2252	97.10243381
2253	97.04112594
2254	97.00499441
2255	96.94540249
2256	96.85263153
2257	96.74099168
2258	96.67368034
2259	96.63078628
2260	96.59797434
2261	96.56179748
2262	96.53827047
2263	96.46074326
2264	96.45587862
2265	96.38102149
2266	96.31292316
2267	96.23277592
2268	96.17970806
2269	96.11890699
2270	96.03906082
2271	96.01962948
2272	96.00865331
2273	95.95006604
2274	95.90928778
2275	95.83236189
2276	95.81543085
2277	95.76341887
2278	95.72446903
2279	95.64073147
2280	95.6105908
2281	95.59926809
2282	95.5649404
2283	95.5503164
2284	95.45490543
2285	95.4011235
2286	95.37362475
2287	95.25986962
2288	95.19113959
2289	95.18270033
2290	95.13440173
2291	95.07527702
2292	94.97702535
2293	94.93812507
2294	94.85805594
2295	94.81115403
2296	94.75134808
2297	94.74344787
2298	94.63731016
2299	94.59600152
2300	94.58097352
2301	94.55855237
2302	94.4966454
2303	94.48003567
2304	94.47676243
2305	94.40899317
2306	94.37400179
2307	94.35928678
2308	94.2855309
2309	94.23806071
2310	94.1790236
2311	94.12913532
2312	94.09707479
2313	93.99076407
2314	93.97698036
2315	93.92696779
2316	93.89643397
2317	93.83370102
2318	93.80064212
2319	93.78610398
2320	93.77777869
2321	93.74050494
2322	93.71688389
2323	93.65470987
2324	93.59975108
2325	93.59516979
2326	93.57091423
2327	93.52808346
2328	93.45653603
2329	93.42300014
2330	93.406792
2331	93.36096525
2332	93.3406838
2333	93.27272172
2334	93.26534737
2335	93.23600481
2336	93.20183661
2337	93.12599046
2338	93.11888695
2339	93.02532564
2340	93.00269488
2341	92.95812628
2342	92.91352559
2343	92.80109
2344	92.75668141
2345	92.71314054
2346	92.70608637
2347	92.66671098
2348	92.66487208
2349	92.60165652
2350	92.54972433
2351	92.52688425
2352	92.50666978
2353	92.46538843
2354	92.45641772
2355	92.41872596
2356	92.35512946
2357	92.32983038
2358	92.29545468
2359	92.23895564
2360	92.1784757
2361	92.10868152
2362	92.01105442
2363	91.99235628
2364	91.98312326
2365	91.97598501
2366	91.94758074
2367	91.89699547
2368	91.85014903
2369	91.84534332
2370	91.83612335
2371	91.798306
2372	91.66487589
2373	91.54954029
2374	91.46465747
2375	91.44164696
2376	91.38150418
2377	91.32741999
2378	91.27709547
2379	91.23650471
2380	91.17249075
2381	91.11197707
2382	91.07362038
2383	91.01152521
2384	90.8941164
2385	90.84925571
2386	90.79751762
2387	90.75400454
2388	90.71338966
2389	90.64592902
2390	90.59168192
2391	90.55831875
2392	90.46120213
2393	90.41232172
2394	90.36716967
2395	90.28036859
2396	90.26497702
2397	90.19025757
2398	90.13489358
2399	90.10095829
2400	90.04766799
2401	90.00179458
2402	89.95178571
2403	89.86900237
2404	89.83299204
2405	89.79236541
2406	89.77451899
2407	89.70168415
2408	89.59883132
2409	89.56736968
2410	89.52679422
2411	89.47540512
2412	89.43872004
2413	89.39534802
2414	89.38894101
2415	89.35860637
2416	89.30596016
2417	89.28180193
2418	89.18661123
2419	89.10680144
2420	89.05324705
2421	88.99689201
2422	88.94069155
2423	88.88955087
2424	88.86512098
2425	88.79731358
2426	88.77427519
2427	88.754883
2428	88.74320282
2429	88.67952627
2430	88.62028768
2431	88.53451327
2432	88.47885452
2433	88.45300863
2434	88.39439971
2435	88.38330547
2436	88.33783206
2437	88.24320058
2438	88.21325116
2439	88.14978477
2440	88.1207946
2441	88.10130003
2442	88.09271666
2443	88.04628435
2444	88.01675529
2445	87.96923104
2446	87.95387631
2447	87.91633804
2448	87.88463473
2449	87.84411953
2450	87.76651892
2451	87.71923172
2452	87.68380751
2453	87.67181186
2454	87.63581982
2455	87.54297418
2456	87.46025203
2457	87.43162698
2458	87.41414792
2459	87.38808339
2460	87.34753434
2461	87.28901483
2462	87.24044828
2463	87.21486669
2464	87.14649004
2465	87.11287751
2466	87.07261733
2467	87.05962026
2468	87.0287418
2469	86.98187293
2470	86.97320521
2471	86.94454668
2472	86.88088101
2473	86.79102945
2474	86.69171263
2475	86.68664949
2476	86.60909837
2477	86.57677839
2478	86.53106413
2479	86.52174226
2480	86.51560082
2481	86.48187113
2482	86.3863243
2483	86.33073681
2484	86.26749932
2485	86.23194794
2486	86.22574539
2487	86.20888201
2488	86.1952073
2489	86.1507978
2490	86.12479853
2491	86.08095497
2492	86.05086891
2493	86.02026195
2494	85.90053109
2495	85.85682912
2496	85.81254609
2497	85.74286215
2498	85.66061288
2499	85.62743429
2500	85.59820765
2501	85.56135345
2502	85.51283232
2503	85.47228723
2504	85.43538423
2505	85.34593158
2506	85.27343987
2507	85.25605994
2508	85.20273067
2509	85.18983082
2510	85.1552231
2511	85.05857169
2512	85.01882811
2513	84.96832544
2514	84.96033675
2515	84.94177732
2516	84.92429067
2517	84.91223734
2518	84.84491741
2519	84.79526647
2520	84.75997957
2521	84.66647979
2522	84.6293956
2523	84.5895663
2524	84.53017938
2525	84.51114056
2526	84.50202371
2527	84.46124219
2528	84.42094239
2529	84.41217036
2530	84.36924519
2531	84.33704941
2532	84.29752087
2533	84.28170744
2534	84.27862781
2535	84.27743233
2536	84.19846406
2537	84.18624765
2538	84.08476451
2539	84.07645572
2540	84.02508449
2541	84.00893318
2542	84.007026
2543	83.97045721
2544	83.96726063
2545	83.93599296
2546	83.9102908
2547	83.90702581
2548	83.88644838
2549	83.81456896
2550	83.7526911
2551	83.72073785
2552	83.64833396
2553	83.59515607
2554	83.54377715
2555	83.50901272
2556	83.45028529
2557	83.43951111
2558	83.4132813
2559	83.3963151
2560	83.39414817
2561	83.37263821
2562	83.30755452
2563	83.25784924
2564	83.21282302
2565	83.1713254
2566	83.15375753
2567	83.13216383
2568	83.08816249
2569	83.0269105
2570	83.00520913
2571	82.96778799
2572	82.95986962
2573	82.92854273
2574	82.91133
2575	82.90303669
2576	82.85307534
2577	82.84283196
2578	82.81006925
2579	82.75638108
2580	82.74858481
2581	82.71910329
2582	82.7009878
2583	82.6762055
2584	82.64109097
2585	82.62248315
2586	82.58162558
2587	82.55121914
2588	82.52971977
2589	82.4882214
2590	82.47286848
2591	82.4675123
2592	82.43160902
2593	82.39471655
2594	82.38244504
2595	82.34424327
2596	82.29951805
2597	82.2499951
2598	82.15836231
2599	82.13661702
2600	82.04727231
2601	82.01018644
2602	81.97203761
2603	81.92676058
2604	81.90854474
2605	81.88366997
2606	81.83047687
2607	81.81786544
2608	81.75217411
2609	81.72425334
2610	81.64675042
2611	81.60066613
2612	81.58566882
2613	81.53382422
2614	81.52136469
2615	81.49518471
2616	81.43893172
2617	81.424334
2618	81.38403332
2619	81.33766517
2620	81.32061832
2621	81.27308263
2622	81.21256958
2623	81.2089747
2624	81.17392091
2625	81.1651699
2626	81.09797735
2627	81.06566732
2628	81.02562767
2629	80.96292749
2630	80.87480786
2631	80.85392031
2632	80.81070319
2633	80.78677898
2634	80.77377655
2635	80.74810398
2636	80.62093261
2637	80.60171033
2638	80.58535168
2639	80.52848786
2640	80.48907273
2641	80.44097656
2642	80.38757078
2643	80.34822005
2644	80.30920038
2645	80.25275565
2646	80.20925116
2647	80.20210336
2648	80.16577
2649	80.09750086
2650	79.97926946
2651	79.88733946
2652	79.87892744
2653	79.81857003
2654	79.8093722
2655	79.78294882
2656	79.75247638
2657	79.72403406
2658	79.69820995
2659	79.68164071
2660	79.67578128
2661	79.60967095
2662	79.55508714
2663	79.52603241
2664	79.51640528
2665	79.45363542
2666	79.41259201
2667	79.37117513
2668	79.34469827
2669	79.2911366
2670	79.23982202
2671	79.1406578
2672	79.09128855
2673	79.04067436
2674	78.98254843
2675	78.93904177
2676	78.92129729
2677	78.89109433
2678	78.88478113
2679	78.86770259
2680	78.86005077
2681	78.8531309
2682	78.81476538
2683	78.77761097
2684	78.71400929
2685	78.69803806
2686	78.66353761
2687	78.60912488
2688	78.60363307
2689	78.59912599
2690	78.56304919
2691	78.5452664
2692	78.5286762
2693	78.49031016
2694	78.47232698
2695	78.44219672
2696	78.41310217
2697	78.40011565
2698	78.37956652
2699	78.37320659
2700	78.29592739
2701	78.26968701
2702	78.22257217
2703	78.21762462
2704	78.19711241
2705	78.15830082
2706	78.08332564
2707	78.04557006
2708	78.01973533
2709	77.97752184
2710	77.95601854
2711	77.92042611
2712	77.88940668
2713	77.8223224
2714	77.81613429
2715	77.78690139
2716	77.77032651
2717	77.76860461
2718	77.68083385
2719	77.66281788
2720	77.65859119
2721	77.64172604
2722	77.62905675
2723	77.60670114
2724	77.59989013
2725	77.55414246
2726	77.50362939
2727	77.47108696
2728	77.4472517
2729	77.43557322
2730	77.40212826
2731	77.34731636
2732	77.32473319
2733	77.28849905
2734	77.2434714
2735	77.19032617
2736	77.16157523
2737	77.1259686
2738	77.10181023
2739	77.09396909
2740	77.04641765
2741	76.96497831
2742	76.93462899
2743	76.92485834
2744	76.8073527
2745	76.77303253
2746	76.75459734
2747	76.71385406
2748	76.64951901
2749	76.57242006
2750	76.5595532
2751	76.52171634
2752	76.47581702
2753	76.46292284
2754	76.45123468
2755	76.39482731
2756	76.35736864
2757	76.33437488
2758	76.26738283
2759	76.22877158
2760	76.20456622
2761	76.11624673
2762	76.10022646
2763	76.04628797
2764	75.99501134
2765	75.98695655
2766	75.94949167
2767	75.90431783
2768	75.8650343
2769	75.8505175
2770	75.81554009
2771	75.76188791
2772	75.75178344
2773	75.68421399
2774	75.66064264
2775	75.5947585
2776	75.53091413
2777	75.50587625
2778	75.50195845
2779	75.47058784
2780	75.43973213
2781	75.38367748
2782	75.37185072
2783	75.36686412
2784	75.32009459
2785	75.27955938
2786	75.25732433
2787	75.25019013
2788	75.23673362
2789	75.21346044
2790	75.20077921
2791	75.15840778
2792	75.11724911
2793	75.09869138
2794	75.07002032
2795	75.03143681
2796	75.0082594
2797	74.9483256
2798	74.92175571
2799	74.86848391
2800	74.81164467
2801	74.77377601
2802	74.73691981
2803	74.70246265
2804	74.6161268
2805	74.61043427
2806	74.59680564
2807	74.57427587
2808	74.54297536
2809	74.51033052
2810	74.48210598
2811	74.39603639
2812	74.38511861
2813	74.36549083
2814	74.32571435
2815	74.30499811
2816	74.25198732
2817	74.20455914
2818	74.1628194
2819	74.13127544
2820	74.08312809
2821	74.07613641
2822	74.01467302
2823	74.0060768
2824	73.9744359
2825	73.94722187
2826	73.90388715
2827	73.86275762
2828	73.76642018
2829	73.74198118
2830	73.70562976
2831	73.66316739
2832	73.63386853
2833	73.61847684
2834	73.59486184
2835	73.55041706
2836	73.51096509
2837	73.47950187
2838	73.46143001
2839	73.45350035
2840	73.39847153
2841	73.37663717
2842	73.36705772
2843	73.32102297
2844	73.1913123
2845	73.1770461
2846	73.11601712
2847	73.08509625
2848	73.03947353
2849	73.00832734
2850	72.95139878
2851	72.89912351
2852	72.86773138
2853	72.81024093
2854	72.76456966
2855	72.72145919
2856	72.70371861
2857	72.67958556
2858	72.61360109
2859	72.57235173
2860	72.4932806
2861	72.45635731
2862	72.44634354
2863	72.4070015
2864	72.38678641
2865	72.34856452
2866	72.3364435
2867	72.32978422
2868	72.30689183
2869	72.28404032
2870	72.28021279
2871	72.26312069
2872	72.24703157
2873	72.23188697
2874	72.19388088
2875	72.17318832
2876	72.11309752
2877	72.08962762
2878	72.0728303
2879	72.03473649
2880	72.00828296
2881	72.00268929
2882	71.98429984
2883	71.9333105
2884	71.91534874
2885	71.87727071
2886	71.85474182
2887	71.80793596
2888	71.77551104
2889	71.73445005
2890	71.71796029
2891	71.70921098
2892	71.68766101
2893	71.63730949
2894	71.60626783
2895	71.57439069
2896	71.54475088
2897	71.49951601
2898	71.49413528
2899	71.48763651
2900	71.41590982
2901	71.39548367
2902	71.35509017
2903	71.33516214
2904	71.28236277
2905	71.25722004
2906	71.2107323
2907	71.16915939
2908	71.10768638
2909	71.08183222
2910	71.06977091
2911	70.98311365
2912	70.95113344
2913	70.87366989
2914	70.86231445
2915	70.8378591
2916	70.77052328
2917	70.71981347
2918	70.70606379
2919	70.67287258
2920	70.64406901
2921	70.61556913
2922	70.5457235
2923	70.53872699
2924	70.52273733
2925	70.50112823
2926	70.47081292
2927	70.44308178
2928	70.39520309
2929	70.35712097
2930	70.31706564
2931	70.31285918
2932	70.30678175
2933	70.29901332
2934	70.25526734
2935	70.21992049
2936	70.18705812
2937	70.1577914
2938	70.14786254
2939	70.12578699
2940	70.08702828
2941	70.07757504
2942	70.04532832
2943	69.98454001
2944	69.97646632
2945	69.93073147
2946	69.88232654
2947	69.86614214
2948	69.81901242
2949	69.7694777
2950	69.73578467
2951	69.71853137
2952	69.69434333
2953	69.68833911
2954	69.65959907
2955	69.63903745
2956	69.63110361
2957	69.61135879
2958	69.56759118
2959	69.54510467
2960	69.53778317
2961	69.49078163
2962	69.47926775
2963	69.45679632
2964	69.43151123
2965	69.41433994
2966	69.36108651
2967	69.31967311
2968	69.28955527
2969	69.24486709
2970	69.22067217
2971	69.2008281
2972	69.16223047
2973	69.14244803
2974	69.10100552
2975	69.07979129
2976	69.06137994
2977	69.02390681
2978	68.9886202
2979	68.9714542
2980	68.93565735
2981	68.89289795
2982	68.8842638
2983	68.85925816
2984	68.82293586
2985	68.79411516
2986	68.75332343
2987	68.74537088
2988	68.73805353
2989	68.70305673
2990	68.67828058
2991	68.64942473
2992	68.60199932
2993	68.56102143
2994	68.50908772
2995	68.47216914
2996	68.45621391
2997	68.38297706
2998	68.35726892
2999	68.34363024
3000	68.29864103
3001	68.27619902
3002	68.25802442
3003	68.24017954
3004	68.21066038
3005	68.18264203
3006	68.16386533
3007	68.15364075
3008	68.11400398
3009	68.1041218
3010	68.06116917
3011	68.0209653
3012	67.98878792
3013	67.91615555
3014	67.8965648
3015	67.86309104
3016	67.833987
3017	67.81993697
3018	67.76149916
3019	67.73305386
3020	67.71882437
3021	67.70171384
3022	67.6869054
3023	67.64270353
3024	67.52309264
3025	67.46597583
3026	67.44661507
3027	67.4321526
3028	67.41850041
3029	67.40153288
3030	67.37724448
3031	67.34591801
3032	67.34053116
3033	67.32048208
3034	67.29516898
3035	67.26553535
3036	67.19403028
3037	67.16631692
3038	67.14279191
3039	67.10342486
3040	67.06838502
3041	67.03701943
3042	67.00628438
3043	66.97300388
3044	66.96563057
3045	66.91397839
3046	66.89887066
3047	66.88593438
3048	66.84356587
3049	66.79132866
3050	66.77596216
3051	66.76902936
3052	66.76491289
3053	66.74405229
3054	66.67657762
3055	66.65375856
3056	66.62134141
3057	66.54198335
3058	66.51703766
3059	66.49966373
3060	66.49512598
3061	66.4839176
3062	66.43379794
3063	66.42369434
3064	66.41075979
3065	66.3789167
3066	66.34315598
3067	66.31127362
3068	66.2737934
3069	66.2244477
3070	66.1757473
3071	66.14464849
3072	66.09341266
3073	66.08166972
3074	66.04555605
3075	66.03774441
3076	66.01636505
3077	66.00715602
3078	65.98420075
3079	65.97243373
3080	65.90426062
3081	65.88680836
3082	65.86549822
3083	65.84471454
3084	65.81997143
3085	65.77323652
3086	65.74559867
3087	65.73703675
3088	65.68802166
3089	65.63774045
3090	65.63177151
3091	65.62292571
3092	65.59077954
3093	65.55865784
3094	65.53783473
3095	65.47873481
3096	65.45036468
3097	65.42849304
3098	65.39395673
3099	65.36755174
3100	65.29494466
3101	65.26017406
3102	65.25041364
3103	65.21171086
3104	65.19345561
3105	65.17779313
3106	65.15026257
3107	65.09970489
3108	65.08458761
3109	65.05837074
3110	65.05289019
3111	65.03746277
3112	65.02744807
3113	64.97337789
3114	64.88558758
3115	64.8460886
3116	64.82486419
3117	64.80161923
3118	64.75988244
3119	64.7437699
3120	64.73454035
3121	64.72066898
3122	64.69007478
3123	64.67304961
3124	64.63579043
3125	64.58936995
3126	64.56091903
3127	64.5333722
3128	64.51255012
3129	64.50852956
3130	64.49420724
3131	64.48275948
3132	64.47029882
3133	64.45084789
3134	64.40874834
3135	64.39156346
3136	64.35540886
3137	64.32082674
3138	64.31205486
3139	64.27106462
3140	64.24894677
3141	64.21687332
3142	64.18989502
3143	64.16594574
3144	64.14297829
3145	64.08767511
3146	64.04717333
3147	64.03803693
3148	64.00822658
3149	63.97573961
3150	63.94543582
3151	63.91587967
3152	63.90803568
3153	63.89255677
3154	63.85889108
3155	63.84683829
3156	63.78533547
3157	63.7532317
3158	63.71482872
3159	63.68466093
3160	63.67564039
3161	63.66810951
3162	63.65855357
3163	63.65282133
3164	63.64370702
3165	63.62800936
3166	63.59980245
3167	63.58491205
3168	63.55576114
3169	63.55005383
3170	63.53367776
3171	63.51189012
3172	63.49851427
3173	63.47343428
3174	63.43063902
3175	63.39928146
3176	63.36613808
3177	63.33956752
3178	63.33239496
3179	63.30789984
3180	63.25186549
3181	63.2159717
3182	63.21092731
3183	63.19080793
3184	63.18004141
3185	63.15948071
3186	63.11434671
3187	63.11034107
3188	63.08002783
3189	63.05990191
3190	63.03451822
3191	63.02879697
3192	62.99945572
3193	62.99110074
3194	62.97590429
3195	62.96214037
3196	62.93748473
3197	62.91926732
3198	62.89981977
3199	62.88555551
3200	62.8647059
3201	62.84938862
3202	62.82037764
3203	62.79937574
3204	62.77227334
3205	62.755865
3206	62.7448773
3207	62.730397
3208	62.70715288
3209	62.6728831
3210	62.64918596
3211	62.61031364
3212	62.57967962
3213	62.53306864
3214	62.50302055
3215	62.47600435
3216	62.44510368
3217	62.43460989
3218	62.3980405
3219	62.38770013
3220	62.36135058
3221	62.32709967
3222	62.31977999
3223	62.30304125
3224	62.28180584
3225	62.25157056
3226	62.23235904
3227	62.20668887
3228	62.17900498
3229	62.17681259
3230	62.15683649
3231	62.12311989
3232	62.09536886
3233	62.02971231
3234	61.97801496
3235	61.96666214
3236	61.95200547
3237	61.92981145
3238	61.8994538
3239	61.87449975
3240	61.86366001
3241	61.85583491
